[Wed Jul  9 02:40:41 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 22:27:41 2025] Keyboard: key=d, x=1109, y=1428
[Wed Jul  9 22:27:41 2025] Keyboard: key=d, x=1109, y=1428
[Wed Jul  9 22:28:04 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:05 2025] Keyboard: key=d, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:06 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:07 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:08 2025] Keyboard: key=a, x=694, y=545
[Wed Jul  9 22:28:32 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:32 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:28:33 2025] Keyboard: key=a, x=789, y=586
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:43 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:44 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:44 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:44 2025] Keyboard: key=d, x=744, y=519
[Wed Jul  9 22:40:44 2025] SpecialKeyboard: key=UnknownSpecial, x=744, y=519
[Wed Jul  9 22:40:44 2025] Keyboard: key=, x=744, y=519
[Wed Jul  9 22:40:45 2025] SpecialKeyboard: key=UnknownSpecial, x=755, y=526
[Wed Jul  9 22:40:45 2025] Keyboard: key=, x=763, y=531
[Wed Jul  9 22:41:36 2025] SpecialKeyboard: key=LeftArrow, x=798, y=552
[Wed Jul  9 22:41:36 2025] SpecialKeyboard: key=LeftArrow, x=798, y=552
[Wed Jul  9 22:41:37 2025] SpecialKeyboard: key=RightArrow, x=798, y=552
[Wed Jul  9 22:41:37 2025] SpecialKeyboard: key=RightArrow, x=798, y=552
[Wed Jul  9 22:41:37 2025] SpecialKeyboard: key=RightArrow, x=798, y=552
[Wed Jul  9 22:41:38 2025] SpecialKeyboard: key=UpArrow, x=798, y=552
[Wed Jul  9 22:41:38 2025] SpecialKeyboard: key=UpArrow, x=798, y=552
[Wed Jul  9 22:41:38 2025] SpecialKeyboard: key=DownArrow, x=798, y=552
[Wed Jul  9 22:41:39 2025] SpecialKeyboard: key=DownArrow, x=798, y=552
[Wed Jul  9 22:41:39 2025] SpecialKeyboard: key=DownArrow, x=798, y=552
[Wed Jul  9 22:41:39 2025] SpecialKeyboard: key=DownArrow, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:42 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:43 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:43 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:41:43 2025] Keyboard: key=d, x=798, y=552
[Wed Jul  9 22:42:23 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:23 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:24 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:24 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:24 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:25 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:25 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:25 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:25 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:25 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:26 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:27 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:27 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:28 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:28 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:28 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:28 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:29 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:29 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:29 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:29 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:30 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:31 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:31 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:31 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:32 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:33 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:33 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:33 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:33 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:33 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:34 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] Keyboard: key=q, x=537, y=434
[Wed Jul  9 22:42:35 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:36 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:37 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:38 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:38 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:39 2025] SpecialKeyboard: key=DownArrow, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:39 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:40 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:40 2025] Keyboard: key=x, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:41 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:42 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:43 2025] Keyboard: key=a, x=537, y=434
[Wed Jul  9 22:42:43 2025] Keyboard: key=a, x=537, y=434
[Wed Jul  9 22:42:44 2025] Keyboard: key=z, x=537, y=434
[Wed Jul  9 22:42:44 2025] Keyboard: key=z, x=537, y=434
[Wed Jul  9 22:42:44 2025] Keyboard: key=z, x=537, y=434
[Wed Jul  9 22:42:45 2025] Keyboard: key=z, x=537, y=434
[Wed Jul  9 22:42:46 2025] Keyboard: key=a, x=537, y=434
[Wed Jul  9 22:42:46 2025] Keyboard: key=s, x=537, y=434
[Wed Jul  9 22:42:47 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:47 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:47 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:48 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:48 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:48 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:48 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:49 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:49 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=UpArrow, x=537, y=434
[Wed Jul  9 22:42:50 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:51 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:52 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:52 2025] SpecialKeyboard: key=LeftArrow, x=537, y=434
[Wed Jul  9 22:42:52 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:52 2025] SpecialKeyboard: key=RightArrow, x=537, y=434
[Wed Jul  9 22:42:54 2025] SpecialKeyboard: key=UnknownSpecial, x=537, y=434
[Wed Jul  9 22:42:55 2025] SpecialKeyboard: key=UnknownSpecial, x=606, y=619
[Wed Jul  9 22:42:55 2025] Keyboard: key=, x=606, y=619
[Wed Jul  9 22:42:56 2025] Mouse: button=Left, state=Down, x=585, y=471
[Wed Jul  9 22:42:56 2025] Mouse: button=Left, state=Up, x=585, y=471
[Wed Jul  9 22:42:57 2025] SpecialKeyboard: key=UnknownSpecial, x=588, y=586
[Wed Jul  9 22:51:13 2025] SpecialKeyboard: key=LeftArrow, x=499, y=786
[Wed Jul  9 22:51:13 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:14 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:15 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:15 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:15 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:15 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:16 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:16 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:16 2025] SpecialKeyboard: key=RightArrow, x=499, y=786
[Wed Jul  9 22:51:17 2025] SpecialKeyboard: key=DownArrow, x=499, y=786
[Wed Jul  9 22:51:17 2025] SpecialKeyboard: key=DownArrow, x=499, y=786
